LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID18756,18756,0,578.0,25.343776824034336,53.65107296137339,0.0,120.0,120,13.61673634547053,1,,682.2594501718213,317.0,68.0,4910.0,397075.0,867.8566152808816,0.885691138768103,0.7384877858541535,0.25864068037733756,-0.970503718996234,35.77370837393227,5.343232242119756,1.8728426856870812,6.695143829222778,582.5000000000001,168.83973206798655,0.25677721554416033,0.8687546607009694,6.995627711734213
ID18759,18759,0,588.0,25.269512538743307,53.735277542969854,0.0,121.0,121,13.721526798345444,1,,679.3762711864407,301.0,82.0,4879.0,400832.0,875.3551871557452,0.8862908609048151,0.7293293156705712,0.061952405807777895,-0.22582676771200133,35.9720117525469,5.516535392564977,-1.2688031412850178,6.5207615274305875,591.4999999999999,168.23400062590267,0.26262560611898744,0.8597383720930233,6.91729660602682
ID18762,18762,0,585.0,25.371205673758865,53.51390070921986,0.0,122.0,122,13.675052399642826,1,,676.69779286927,298.0,76.0,5036.0,398575.0,874.7734247049062,0.8852368195008875,0.726478441224253,0.3016586056775503,-1.2505512203481786,35.28818895599752,5.441435580244575,1.8709808616178236,6.485088068323953,587.5,164.58356723912382,0.2725491253796087,0.8652430044182622,6.790199521419801
ID18781,18781,0,586.0,25.12312694373763,54.03208934124965,0.0,123.0,123,13.69830930828125,1,,685.2864406779661,310.0,79.0,4997.0,404319.0,881.5280688376293,0.8882604766887792,0.7313822643818445,0.11989738200060256,-0.2868106933762503,34.50075937724111,5.482059612443549,-1.2657116302332612,6.293393690745164,589.5000000000003,166.9487760241257,0.26578299724019894,0.8618421052631584,6.876086551930649
ID18764,18764,0,597.0,25.090858416945373,54.051560758082495,0.0,124.0,124,13.796713809378911,1,,674.6020066889632,300.0,71.0,5000.0,403412.0,876.9268320713461,0.8857637022320906,0.7226780647779483,-0.13669305559021097,0.3397956404351292,37.62086472830237,5.349563743730403,1.8686448740025228,7.032510786023137,597.9999999999998,183.52100868198295,0.22312049917353383,0.8357791754018167,7.504732133398745
ID18773,18773,0,609.0,25.146280991735537,54.23305785123967,0.0,125.0,125,13.877228871110878,1,,670.1043046357615,288.0,69.0,5059.0,404743.0,883.5172364921842,0.8855848821640908,0.7124288260747885,0.12011828161254304,-0.25641249889718026,36.35862265119437,5.438956123264455,-1.2616068314777802,6.684853090775068,604.9999999999999,171.24633125098146,0.259252340973463,0.8587650816181688,6.962153410448021
ID18770,18770,0,583.0,25.034591194968552,54.40880503144654,0.0,126.0,126,13.622579184763433,1,,683.6695205479452,304.0,79.0,4985.0,399263.0,876.9091626949136,0.8879487418869549,0.7333635210750309,0.11170561185352737,-0.11803895812270604,35.605444416131625,5.330459658851353,-1.263565354114731,6.679619900510446,583.0,168.70621040095344,0.2574045850617116,0.861788617886179,6.987097325482493
ID18768,18768,0,610.0,25.24822695035461,52.765684669939986,0.0,127.0,127,13.945871807036522,1,,659.8297872340426,288.0,56.0,5061.0,403156.0,872.0622104236436,0.8870692937072103,0.711351323715201,0.2911291457849726,-1.3776278697671214,37.87650282954693,5.6183368418402475,1.8541651279092017,6.741586326308755,610.9999999999999,175.14363504888675,0.2503008682221778,0.8410185822436337,7.085553050144487
ID18822,18822,0,586.0,25.15130830489192,53.01365187713311,0.0,128.0,128,13.657583728599334,1,,675.6166950596252,296.0,69.0,4871.0,396587.0,872.4785638021018,0.8857710030520606,0.7274583086809453,-0.2807664425906666,0.7224380295240458,36.07796878239886,5.3158033695959155,-1.2635364817671555,6.78692688084536,585.9999999999999,173.77070520812964,0.2438677395991075,0.8720238095238092,7.178401666971082
ID18783,18783,0,580.0,25.157819634703195,53.90154109589041,0.0,129.0,129,13.634257351661429,1,,688.0239726027397,306.0,82.0,4872.0,401806.0,881.1523054269044,0.8903965868610461,0.7355516031403557,0.26078850895533534,-0.5707552915785569,36.411063273641254,5.4736028551497,1.8641941407919356,6.652120045462347,583.9999999999999,163.20381876595954,0.27552567698975744,0.8929663608562688,6.753422072655089
ID18787,18787,0,591.0,25.11426116838488,53.80097365406644,0.0,130.0,130,13.610890997982686,1,,684.0601374570447,310.0,82.0,4886.0,398123.0,871.8257682676464,0.8851963889281297,0.7368474963407387,-0.1526119672826871,0.43151136756330977,34.575040969902595,5.658602574262155,1.8813775688282333,6.110173053531852,581.9999999999998,163.83396979438552,0.27247391976635504,0.8732183045761437,6.7911365393323555
ID18774,18774,0,590.0,25.337005649717515,53.48474576271187,0.0,131.0,131,13.704117368456702,1,,677.6294416243654,301.0,72.0,4956.0,400479.0,877.6604608205007,0.8850269518659879,0.724994415898525,0.17045417058963283,-0.9450745491993872,34.33105863722733,5.72094702369698,1.875807394901222,6.000939791091087,590.0000000000005,160.35732835991263,0.2883262951582456,0.8766716196136709,6.601806732511841
ID18778,18778,0,584.0,25.05079908675799,54.10045662100457,0.0,132.0,132,13.634257351661429,1,,680.7086882453152,299.0,76.0,5010.0,399576.0,874.7259865303055,0.8866254495656796,0.731431677352008,0.14963702874707419,-1.1580048643244314,35.994755810333466,5.446047134835113,1.8756071435909702,6.6093360779227375,583.9999999999998,167.05784454500017,0.2629595596727637,0.8664688427299699,6.912902794133056
ID18797,18797,0,587.0,25.20960451977401,53.74689265536723,0.0,133.0,133,13.704117368456696,1,,681.8530405405405,306.0,80.0,4900.0,403657.0,876.5386165009922,0.8882002244947796,0.731833956976194,0.08667490077641035,-0.41804015212162265,33.27504993243612,5.635654678237051,1.876221554483049,5.904380561309559,590.0,162.8025168357834,0.27973038724796084,0.8838951310861421,6.702473548973345
ID18831,18831,0,600.0,24.933993399339933,54.67519251925192,0.0,134.0,134,13.888692920047486,1,,664.0674342105264,292.0,72.0,5026.0,403753.0,871.0047883960754,0.8852904736341372,0.7160265959902823,-0.09437327359500566,0.22878926476488054,36.08829996685586,5.642784055737449,1.8779267902578431,6.395477766008453,606.0,170.6599181236534,0.2614685282312271,0.8601845280340668,6.932585282773248
ID18789,18789,0,591.0,25.011733107152953,54.33460559796438,0.0,135.0,135,13.698309308281246,1,,674.2169491525424,299.0,78.0,4923.0,397788.0,868.8508287964937,0.8850283125734518,0.7286579853418339,0.19065871340985072,-0.7108795658103199,35.412605741665274,5.616057638696468,1.86678413096109,6.30559869928344,589.5000000000001,165.28471256967526,0.27116166984906864,0.864369501466276,6.8075490962319485
ID18785,18785,0,583.0,25.34957264957265,53.35470085470085,0.0,136.0,136,13.64592552440169,1,,689.5179487179487,305.0,80.0,5148.0,403368.0,890.0546967007549,0.888645068250703,0.7290156661933462,0.4967200556874874,-1.779204737813252,35.57116566523898,5.491379670781232,1.8692607570877269,6.47763727838881,585.0,166.4937303671768,0.2651978275842014,0.8958652373660031,6.883668552286671
ID18792,18792,0,606.0,25.285148785148785,53.74351624351624,0.0,137.0,137,13.940164472315393,1,,668.7830342577488,287.0,74.0,5108.0,409964.0,882.2697834692086,0.8858041648395313,0.7121229215045168,-0.11912781896758334,1.1187254452028024,35.13515373491634,5.8547044138247655,-1.2687012043187484,6.00118319414237,610.5000000000002,170.2223769783237,0.2647660101309326,0.8397524071526824,6.889279690253054
ID18796,18796,0,590.0,25.07703081232493,54.35434173669468,0.0,138.0,138,13.762063154896342,1,,674.0804020100503,305.0,76.0,4961.0,402426.0,875.2206817979211,0.8836054432733781,0.7225910374950048,0.2930274302366683,-0.6307390566650876,34.071443975421424,5.6229193060197415,1.8771739421155762,6.059386969851316,595.0,165.33335420060163,0.2735305738381761,0.8724340175953079,6.7780066987851075
ID18803,18803,0,588.0,25.301472670631547,53.55126026621354,0.0,139.0,139,13.686685793834855,1,,674.760611205433,307.0,77.0,4943.0,397434.0,865.2822759570083,0.8850434900740428,0.7322597253020867,0.20877156886607925,-0.725345758647698,33.38851292610449,5.704939760293653,1.8782799487316926,5.852561872517628,588.5,162.94775371075548,0.27852204503745187,0.8823088455772113,6.716996845761211
ID18799,18799,0,594.0,25.018174133558748,53.24584389969006,0.0,140.0,140,13.721526798345447,1,,670.610455311973,298.0,67.0,4854.0,397672.0,864.9451211063259,0.8884391058459591,0.7295187248896673,0.09558762733937841,-0.35548650257403586,35.92120018187691,5.35173759712852,1.8701233056431508,6.712063050540906,591.5000000000002,166.19180501465246,0.2691196464095933,0.8908132530120485,6.833327415982074
ID18805,18805,0,594.0,25.10565351245452,54.478729359082,0.0,141.0,141,13.767844320097732,1,,663.2646566164154,289.0,76.0,4763.0,395969.0,861.748371244593,0.8888170957649821,0.7243673629575779,-0.3266670944890907,0.9153459845469752,37.23771020211704,5.663471070282851,-1.262604570188334,6.575068494215382,595.5,175.383606129438,0.24328405100752318,0.8680758017492711,7.187007740843553
ID18810,18810,0,590.0,24.94341736694678,54.61848739495798,0.0,142.0,142,13.762063154896342,1,,673.1577181208054,294.0,73.0,4848.0,401202.0,860.9185003000099,0.8856779246552482,0.7345021781024043,-0.07704424284170486,0.2117380042865027,36.650747126095396,5.533839162384692,-1.2688677918437672,6.623023555730074,595.0000000000001,176.19011535755035,0.2408594830650049,0.8604483007953727,7.223090512663484
ID18816,18816,0,588.0,25.232768361581922,53.55960451977401,0.0,143.0,143,13.704117368456696,1,,676.706779661017,300.0,83.0,4813.0,399257.0,871.7239269846602,0.8842980277161184,0.7286192137193269,0.23487986315784573,-1.0597948176349195,34.86205197264504,5.3933236013916925,1.8744939238375427,6.46392735708446,590.0,170.92609281546638,0.25377284306024034,0.8689248895434464,7.036915879381673
ID18807,18807,0,590.0,25.43686868686869,53.04685746352413,0.0,144.0,144,13.750493532712623,1,,672.0117845117845,292.0,72.0,4989.0,399175.0,874.8930292767683,0.8859270259906028,0.7216473059029656,0.019268898753835993,-0.49700596025954724,36.06922586715668,5.5337626771268775,-1.2660237481138348,6.518029046717952,594.0,162.74532139089408,0.28182484991720125,0.9209302325581395,6.6775214199719475
ID18815,18815,0,597.0,25.374303232998887,53.45122630992196,0.0,145.0,145,13.796713809378916,1,,665.2177554438861,296.0,80.0,4850.0,397135.0,860.664085034404,0.8878535855703361,0.7269979588039249,0.06582253596166958,-0.08003806017123681,34.84135477044004,5.576170909025969,-1.265423722793877,6.248258049989727,598.0000000000002,174.24937286583219,0.24749623721720415,0.8755490483162521,7.125586749781045
ID18812,18812,0,598.0,25.16328828828829,54.04617117117117,0.0,146.0,146,13.727325035155399,1,,670.3097643097643,300.0,74.0,4923.0,398164.0,869.6040705206299,0.8857780683099695,0.7241329673680929,0.33302765900969544,-0.5168417957219205,36.00466456273908,5.654215124637691,-1.2633030608615925,6.367756402803329,592.0000000000003,171.93752727027143,0.2516461077676181,0.8744460856720833,7.066588840754967
ID18837,18837,0,593.0,25.098014184397165,53.87390070921986,0.0,147.0,147,13.675052399642826,1,,673.824531516184,298.0,64.0,4879.0,395535.0,861.7004311132702,0.8853995186841443,0.7344401204232733,-0.03245322627714082,-0.2984012608868535,35.4938054485223,5.407758601406422,-1.257151802824057,6.563496647075048,587.5,167.1859203863799,0.26413036661351685,0.8847891566265061,6.897564414473735
ID18830,18830,0,597.0,25.18288590604027,53.84647651006711,0.0,148.0,148,13.773623058786647,1,,669.7097315436241,295.0,86.0,4946.0,399147.0,871.1753123489638,0.8860516653987364,0.7222981565570296,0.24963524823063338,-0.5868691362762825,33.31112200181334,5.625977239761826,1.884725503683049,5.920948589408718,596.0,164.02065363483487,0.27839347192263214,0.9016641452344929,6.718547754102706
ID18819,18819,0,610.0,24.910027100271,54.1609756097561,0.0,149.0,149,13.991446672986726,1,,658.5138211382114,284.0,72.0,5059.0,404986.0,873.7823650951856,0.8858120719427253,0.7080025108239537,0.08580305289664047,-0.2936268551268464,36.84124002805448,5.512135307098202,1.8758867132925876,6.683660319552118,615.0000000000001,175.01639783338948,0.25230595314757887,0.8754448398576513,7.057342311734667
ID18825,18825,0,599.0,25.336409395973153,53.483780760626395,0.0,150.0,150,13.77362305878665,1,,675.5401337792642,296.0,83.0,4939.0,403973.0,880.2201895768329,0.887277333875059,0.7216281872381947,-0.01679455675453497,-0.27071129642480374,36.58648016755359,5.801839113394382,1.8663590347728791,6.3060142572875595,596.0000000000002,167.04970006303728,0.2683890069103837,0.8713450292397664,6.842622330238584
ID18823,18823,0,603.0,25.17820829898324,53.083127232756254,0.0,151.0,151,13.894421397469888,1,,668.453947368421,291.0,59.0,4914.0,406420.0,881.022770099698,0.8882777888613183,0.7138340714594691,-0.2071971721247427,0.612329203597255,35.815847837327304,5.721429722788342,1.8780856857101489,6.25994717625797,606.5,170.61940981754094,0.2618085337726573,0.897189349112426,6.9280822148989385
ID18838,18838,0,584.0,24.98495173197047,54.27853492333901,0.0,152.0,152,13.669231989760256,1,,675.1658119658119,298.0,88.0,4796.0,394972.0,873.4959999009016,0.8862716381246682,0.7263436346712728,-0.058180596024481834,0.5690322761987529,35.00800107162838,5.609479336303673,-1.26096615889825,6.240864610207594,587.0,167.7140015449697,0.26224627203043294,0.8787425149700598,6.922297665126085
ID18842,18842,0,582.0,25.253305203938115,53.57172995780591,0.0,153.0,153,13.733120823902192,1,,675.0726351351351,302.0,70.0,4885.0,399643.0,873.3839569000398,0.8878039264491984,0.7270017656259387,0.38007212440587407,-1.58383082950102,36.193019847952876,5.454908924855366,1.8670697400758292,6.634944844457236,592.5000000000001,159.11126437071468,0.2941009077661726,0.9164733178654294,6.536672846191644
ID18841,18841,0,599.0,25.00041288191577,54.196669419212775,0.0,154.0,154,13.882962078903958,1,,655.7914614121511,279.0,69.0,4917.0,399377.0,859.7871643338766,0.8845727178313212,0.7160204678146809,0.16793476632033666,-0.04461844176857201,36.61641287348246,5.291634282176391,-1.2583578346604165,6.919679426224923,605.5000000000002,173.12577733636252,0.2538636609573076,0.9037313432835826,7.035657063791052
ID18844,18844,0,605.0,25.12944582299421,54.016129032258064,0.0,155.0,155,13.87149329373379,1,,670.8460264900663,292.0,77.0,5047.0,405191.0,878.4740885079499,0.8841913457945145,0.716712776433679,0.33735363478545227,-1.1181358909494896,34.29842352873881,5.583562150805649,-1.262523426626276,6.142749485431967,604.5000000000002,170.5769429787742,0.2610751375470761,0.8799126637554587,6.93780636188014
ID18846,18846,0,606.0,25.34512061403509,53.15433114035088,0.0,156.0,156,13.911592676604092,1,,660.6890343698855,281.0,81.0,4994.0,403681.0,859.7552767670217,0.8837602272521817,0.7210428487861384,0.29739800478321193,-0.5718635986980666,35.84767664313408,5.745608898739157,-1.2785199760930255,6.239143191768702,607.9999999999997,173.74778361325735,0.2530899480812316,0.8811594202898546,7.046403094015708
ID18861,18861,0,594.0,25.350603762987927,52.78559393428812,0.0,157.0,157,13.74470506959243,1,,666.0959595959596,299.0,60.0,4900.0,395661.0,860.639249780987,0.8842250291815908,0.7263997435552784,0.10783498256962726,-0.17772732569312155,36.319465204218105,5.434580322891869,-1.2673540531334913,6.683030343894458,593.5000000000001,173.9382633657584,0.24651328436460937,0.8683247988295536,7.139778982122397
ID18862,18862,0,598.0,25.50722222222222,52.92194444444445,0.0,158.0,158,13.819765978853418,1,,663.2333333333333,289.0,78.0,4797.0,397940.0,854.9533306277453,0.884267388499343,0.7281066695946511,0.13415714369269616,-0.40105234978601945,35.91799325913793,5.512744170389432,-1.2673404199863294,6.515447143740865,599.9999999999999,174.67707963231555,0.24710940183718896,0.8456659619450314,7.13116191431129
ID18849,18849,0,590.0,25.254711673699013,53.70168776371308,0.0,159.0,159,13.73312082390219,1,,670.4215851602023,298.0,79.0,4745.0,397560.0,863.8839060005733,0.8839296073414781,0.7282418121835799,0.08731171321487374,-0.4912393665687137,34.581388034062584,5.669020864982143,1.8735275097807242,6.100063636680849,592.5,166.23382573810247,0.26943835531288995,0.8662280701754386,6.829284772001383
ID18851,18851,0,596.0,25.325356842989084,53.457178841309826,0.0,160.0,160,13.767844320097732,1,,679.7654941373535,293.0,80.0,4987.0,405820.0,883.8260187909787,0.8857524457502604,0.7225202259505838,-0.11902317834541185,0.11313033156823843,35.18548271480114,5.467639633057029,-1.2614103843401654,6.435223437563765,595.5,170.7910308428333,0.25654379224935187,0.8738077769625824,6.998809568484873
ID18871,18871,0,597.0,25.161645746164577,54.00794979079498,0.0,161.0,161,13.79094474627518,1,,669.3055091819699,295.0,79.0,4892.0,400914.0,863.6066116885668,0.8856030213557197,0.7279930965467242,-0.05340412380602624,0.6299176403306802,35.99955659743339,5.699879652055296,1.8703739893235674,6.3158450344565535,597.5000000000001,168.900177308427,0.2632010167731997,0.8560171919770775,6.909731164177215
ID18857,18857,0,597.0,25.12838781782621,54.13788767812238,0.0,162.0,162,13.779399374015949,1,,674.9530988274707,308.0,80.0,4919.0,402947.0,868.4192716387839,0.8884617505593777,0.7313153368123619,0.2646758099587645,-1.2675458198559677,35.27146928755093,5.587813180846293,1.8814858739930762,6.31221340907624,596.5,166.89346949015479,0.26911730543852547,0.8695335276967928,6.833357136454648
ID18859,18859,0,592.0,25.069691829233815,54.42875318066158,0.0,163.0,163,13.698309308281246,1,,668.6300675675676,304.0,79.0,4833.0,395829.0,862.3994445758492,0.884301944628365,0.7277086105497524,0.3455213011151402,-0.980361591840679,34.83422373187085,5.473691770047598,1.8814219666418635,6.363935931227625,589.5000000000001,163.1656424277212,0.27825068553087673,0.9097222222222225,6.720271369178817
ID18865,18865,0,592.0,25.40556021234982,53.180916457110925,0.0,164.0,164,13.779399374015949,1,,675.946218487395,298.0,83.0,4910.0,402188.0,871.7174524856085,0.8856870052039575,0.7284119498953209,0.5085117249093899,-2.0795823255247443,35.92287844721525,5.540094390870767,1.8705888597374385,6.484163610354851,596.5,163.8179281622416,0.2793170547460439,0.9051593323216997,6.70743086536831
ID18880,18880,0,589.0,25.404802500710428,53.21895424836602,0.0,165.0,165,13.663409100469522,1,,687.3475298126065,311.0,79.0,4931.0,403473.0,880.7923530091041,0.8870357435597345,0.7336582917270372,0.21213192104705322,-0.5671946096663399,33.50341630029555,5.676635626925559,-1.2641471587873097,5.901984644105272,586.5000000000003,164.90024316194604,0.2710411855986117,0.8469314079422389,6.809061986826192
ID18901,18901,0,574.0,25.336374167390677,53.49131190269331,0.0,166.0,166,13.534671754378511,1,,693.0972222222222,318.0,78.0,4807.0,399224.0,875.3138652536669,0.8857383158721619,0.7438482621001955,-0.17039129785610055,0.21505283803030542,35.6907082561798,5.433117160573624,1.871765356860442,6.569103371297741,575.4999999999999,169.12967792617476,0.2528223991903976,0.8544914625092795,7.05013053041834
ID18875,18875,0,604.0,25.126775956284153,54.03852459016394,0.0,167.0,167,13.934454799959429,1,,660.4072249589491,281.0,74.0,4769.0,402188.0,865.0093597457278,0.8881819405188243,0.7182557371680871,-0.2479025857680112,0.6092655898426811,36.255563500668764,5.461941793665752,-1.2672600976361115,6.63785241042198,610.0000000000002,173.86542426919664,0.25357897948539965,0.8670931058990762,7.039605260485513
ID18873,18873,0,615.0,25.150729335494326,53.8160453808752,0.0,168.0,168,14.01417852659937,1,,653.1310679611651,285.0,77.0,4859.0,403635.0,855.7030078096876,0.8852297228338042,0.7168016379023818,0.0708236824500154,0.011742107232930907,37.31761319986872,5.357387450092294,1.8725805341914297,6.965636431471058,617.0,175.26844899643993,0.2523989483893757,0.8623340321453529,7.056042069157057
ID18892,18892,0,599.0,25.423374827109267,53.17136929460581,0.0,169.0,169,13.848527229483064,1,,653.3052805280528,287.0,75.0,4836.0,395903.0,852.8316766122298,0.8822420470175397,0.7181168588455464,-0.13023146982228218,0.2554182048591017,36.08794309716559,5.428885484342677,1.8816333269280856,6.647394424002126,602.5,173.3581697996245,0.2519290729682078,0.8681556195965417,7.06261915098262
ID18874,18874,0,571.0,25.24948785484343,53.77246122329529,0.0,170.0,170,13.463932567480752,1,,695.1476274165202,319.0,76.0,4751.0,395539.0,873.7448277056776,0.8849038098010801,0.7470149531472866,0.2110381573297628,-1.1014417624635198,35.43563547821151,5.2632935914929,1.874647320394087,6.7325971584572795,569.5000000000001,161.6999027186938,0.2737058470767603,0.9039682539682542,6.775836132373216
ID18879,18879,0,593.0,25.2455919395466,52.86803806325217,0.0,171.0,171,13.767844320097732,1,,681.3204697986578,302.0,55.0,4945.0,406067.0,882.7960981495186,0.8826436366215668,0.7236662217572676,0.2135367723062451,-1.1111456481977482,35.621306256970996,5.64914104947209,1.8687681747119682,6.3056145960986045,595.5000000000001,164.7000957578294,0.27586965165987004,0.8894697535474236,6.749210426518371
ID18885,18885,0,597.0,25.154166666666665,54.23861111111111,0.0,172.0,172,13.819765978853422,1,,666.953488372093,294.0,81.0,4936.0,401506.0,863.3319433578763,0.8841628318147373,0.7250393134402183,0.18646840571118037,-1.0432897037408915,37.2649388303649,5.4449085961632475,1.8692766244908272,6.843997134611887,600.0000000000001,167.80742379114238,0.2677557304272618,0.8676789587852496,6.850709388987885
ID18918,18918,0,595.0,25.27156371730662,53.72704507512521,0.0,173.0,173,13.808244704671575,1,,668.1953255425709,295.0,82.0,4733.0,400249.0,861.8571552748832,0.8823849402557825,0.7268550044374974,-0.06393988968192071,0.015013208374772807,35.558394607965134,5.405201329002942,1.8792716268489813,6.578551369986496,598.9999999999999,169.71284620174,0.2613408218622335,0.8606321839080461,6.9342789086631775
ID18899,18899,0,596.0,25.227065527065527,53.87094017094017,0.0,174.0,174,13.645925524401692,1,,684.519591141397,308.0,85.0,4916.0,401813.0,872.91788796006,0.8883627317870048,0.7378148549329063,0.05015237131323083,-0.44427552552109567,35.86141754514564,5.456771594962753,-1.2631920580729483,6.571911050528482,585.0000000000001,165.20919804912293,0.26933778483862153,0.8757485029940122,6.830559677239646
ID18886,18886,0,601.0,25.195988934993085,53.59598893499308,0.0,175.0,175,13.848527229483064,1,,657.955298013245,289.0,81.0,4783.0,397405.0,852.6525597900326,0.8817384750646663,0.7231606905291326,0.2568602540054309,-0.9214619566913681,37.02128674555121,5.461794195215947,1.8652462408931356,6.778228073474209,602.5,166.39315629153398,0.27346137645453494,0.8979135618479881,6.778864206834615
ID18893,18893,0,599.0,26.38999722914935,50.11789969520643,0.0,176.0,176,13.83702990310963,1,,662.3843594009984,294.0,75.0,4614.0,398093.0,828.9124805158649,0.8831900654361977,0.7495341191618797,0.21978565927483473,-0.450877288769572,35.867121526451506,5.690150711463686,-1.2684031551459702,6.303369338564558,601.5,165.74934162481355,0.27513248559241915,0.885861561119293,6.758246002171513
ID18896,18896,0,597.0,26.12175141242938,50.91920903954802,0.0,177.0,177,13.704117368456696,1,,673.75,312.0,85.0,4528.0,396165.0,824.9869507511681,0.8819424033266329,0.765447820358681,0.27746036913283123,-1.4819881229452192,35.742237436150354,5.727599141208073,1.8706272644273612,6.2403524679297915,589.9999999999999,166.98818004323354,0.26588290348462484,0.8575581395348838,6.87479457617923
ID18902,18902,0,595.0,25.976270710474584,51.20345408593092,0.0,178.0,178,13.744705069592426,1,,669.9510135135135,298.0,66.0,4635.0,396611.0,842.2359769759759,0.8834659987994645,0.746227604808749,0.3020394206773001,-1.3167239958333425,36.64155328451416,5.579302423265338,1.872224936739117,6.567407626394512,593.4999999999999,166.6970884788019,0.2683950848259564,0.8521177315147163,6.842544852820736
ID18910,18910,0,592.0,26.164976049591434,50.17258382642998,0.0,179.0,179,13.721526798345444,1,,679.8448566610456,299.0,67.0,4603.0,403148.0,847.6452854490142,0.8839609624288777,0.7526392234514905,0.15420870256752497,-0.43222992709930425,35.88886033950297,5.387273990171161,-1.2569167994349661,6.6617848665170145,591.4999999999999,170.9735015651802,0.2542769541319218,0.8834951456310677,7.029936978834753
ID18906,18906,0,583.0,26.0291454442558,51.39700056593095,0.0,180.0,180,13.692498784453214,1,,675.8307952622673,304.0,76.0,4627.0,399416.0,839.6562321988588,0.8844902652449256,0.75555418608951,0.07062034043044813,-0.321060293801911,34.78441993082623,5.343118902811862,1.8777080882010333,6.51013398045861,589.0,167.2910394045717,0.26447206109136906,0.874536005939124,6.893107192392251
ID18921,18921,0,588.0,26.155395886165117,51.06832910679065,0.0,181.0,181,13.72152679834545,1,,676.25,304.0,85.0,4639.0,400340.0,850.7296291191768,0.8823490311683186,0.7452225252322792,0.036360693723037504,-0.6562086277903248,34.99990803587555,5.66308675586059,-1.2672442558426629,6.18035879454875,591.5000000000003,166.27409935007222,0.2688533206029447,0.8868065967016497,6.836711121564635
ID18908,18908,0,605.0,26.108443708609272,50.817328918322296,0.0,182.0,182,13.865755343832138,1,,654.4288079470199,295.0,76.0,4593.0,395275.0,820.132762316835,0.8809691117057642,0.7474588026539662,0.4637904219999784,-2.220989592242474,37.53834253744365,5.640240225310172,1.861346634734288,6.65545101589699,603.9999999999998,173.31867007673702,0.25267141170944785,0.8817518248175179,7.052236669900745
ID18914,18914,0,591.0,26.241944444444442,50.208888888888886,0.0,183.0,183,13.81976597885342,1,,670.9966611018364,297.0,69.0,4642.0,401927.0,840.7616709150122,0.8823956625993906,0.748221014055141,0.2918125891783401,-0.8905000546713172,35.417079938806694,5.603111242510881,1.8766281971351737,6.320966763982272,600.0,166.1605671318532,0.27308961344790766,0.8522727272727272,6.7834767474085025
ID18919,18919,0,606.0,25.265289256198347,50.36005509641873,0.0,184.0,184,13.877228871110882,1,,651.8675496688742,290.0,48.0,4565.0,393728.0,837.5790068463634,0.8746835559992573,0.7262507036173634,0.6562996852007941,-3.151168232281087,38.17617883861267,5.483571950933244,1.860616303261794,6.961918103785527,605.0,168.0998136551361,0.2690486236218745,0.8936484490398818,6.834229278871486
ID18930,18930,0,587.0,26.312090105503277,49.90034217279726,0.0,185.0,185,13.640092685697764,1,,683.5445205479452,305.0,71.0,4637.0,399190.0,852.8841783531864,0.8852176961751536,0.7526539122162744,0.3392968530844292,-1.4808525955171807,36.908423661859345,5.602270762409045,-1.2722086577799998,6.5881185017891335,584.5,167.55086756735298,0.26163811868666226,0.8876233864844343,6.930338112365576
ID18939,18939,0,599.0,26.380177926049484,50.183347233805954,0.0,186.0,186,13.814006542896326,1,,672.3756260434056,297.0,75.0,4610.0,402753.0,840.6745862739778,0.8814146442675981,0.7493932556279482,0.2700816935571243,-0.949784394275895,36.66440326253806,5.492319898022092,-1.271322820938241,6.675576795106514,599.5,170.90473251536483,0.257923476315505,0.909711684370258,6.980065454925419
